IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 57.70, L= 487.80, L_straight= 477.60, slack= 10.20, T_bat= 50.30, Fy= 0.01, desired=  1.00, ret=  0.92, exp=T_HARD_ACC
IC_L_7: t= 57.80, L= 487.89, L_straight= 477.68, slack= 10.21, T_bat= 77.18, Fy= 0.00, desired=  1.00, ret=  0.93, exp=T_HARD_ACC
IC_L_7: t= 57.90, L= 487.99, L_straight= 477.77, slack= 10.22, T_bat= 50.32, Fy= 0.01, desired=  1.00, ret=  0.94, exp=T_HARD_ACC
IC_L_7: t= 58.00, L= 488.08, L_straight= 477.85, slack= 10.23, T_bat= 77.21, Fy= 0.00, desired=  1.00, ret=  0.94, exp=T_HARD_ACC
IC_L_7: t= 58.10, L= 488.18, L_straight= 477.93, slack= 10.24, T_bat= 50.34, Fy= 0.01, desired=  1.00, ret=  0.95, exp=T_HARD_ACC
IC_L_7: t= 58.20, L= 488.27, L_straight= 478.01, slack= 10.26, T_bat= 77.24, Fy= 0.00, desired=  1.00, ret=  0.95, exp=T_HARD_ACC
IC_L_7: t= 58.30, L= 488.37, L_straight= 478.09, slack= 10.27, T_bat= 50.35, Fy= 0.01, desired=  1.00, ret=  0.96, exp=T_HARD_ACC
IC_L_7: t= 58.40, L= 488.46, L_straight= 478.18, slack= 10.28, T_bat= 77.28, Fy= 0.00, desired=  1.00, ret=  0.96, exp=T_HARD_ACC
IC_L_7: t= 58.50, L= 488.56, L_straight= 478.26, slack= 10.30, T_bat= 50.37, Fy= 0.01, desired=  1.00, ret=  0.97, exp=T_HARD_ACC
IC_L_7: t= 58.60, L= 488.65, L_straight= 478.34, slack= 10.31, T_bat= 77.31, Fy= 0.00, desired=  1.00, ret=  0.97, exp=T_HARD_ACC
IC_L_7: t= 58.70, L= 488.75, L_straight= 478.42, slack= 10.33, T_bat= 50.39, Fy= 0.01, desired=  1.00, ret=  0.97, exp=T_HARD_ACC
IC_L_7: t= 58.80, L= 488.85, L_straight= 478.50, slack= 10.34, T_bat= 77.34, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 58.90, L= 488.95, L_straight= 478.59, slack= 10.36, T_bat= 50.40, Fy= 0.01, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 59.00, L= 489.04, L_straight= 478.67, slack= 10.37, T_bat= 77.37, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 59.10, L= 489.14, L_straight= 478.75, slack= 10.39, T_bat= 50.42, Fy= 0.01, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 59.20, L= 489.24, L_straight= 478.83, slack= 10.41, T_bat= 77.41, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 59.30, L= 489.34, L_straight= 478.91, slack= 10.42, T_bat= 50.44, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.40, L= 489.44, L_straight= 479.00, slack= 10.44, T_bat= 77.44, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.50, L= 489.54, L_straight= 479.08, slack= 10.46, T_bat= 50.46, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.60, L= 489.63, L_straight= 479.16, slack= 10.47, T_bat= 77.47, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.70, L= 489.73, L_straight= 479.24, slack= 10.49, T_bat= 50.48, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.80, L= 489.83, L_straight= 479.32, slack= 10.51, T_bat= 77.51, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 59.90, L= 489.93, L_straight= 479.41, slack= 10.52, T_bat= 50.50, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 60.00, L= 490.03, L_straight= 479.49, slack= 10.54, T_bat= 77.54, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 60.10, L= 490.13, L_straight= 479.57, slack= 10.56, T_bat= 50.51, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 60.20, L= 490.23, L_straight= 479.65, slack= 10.58, T_bat= 77.58, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 60.30, L= 490.33, L_straight= 479.73, slack= 10.59, T_bat= 50.53, Fy= 0.01, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 60.40, L= 490.43, L_straight= 479.82, slack= 10.61, T_bat= 77.61, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 60.50, L= 490.53, L_straight= 479.90, slack= 10.63, T_bat= 50.55, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 60.60, L= 490.63, L_straight= 479.98, slack= 10.65, T_bat= 77.64, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 60.70, L= 490.73, L_straight= 480.06, slack= 10.66, T_bat= 50.57, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 60.80, L= 490.83, L_straight= 480.15, slack= 10.68, T_bat= 77.67, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 60.90, L= 490.93, L_straight= 480.23, slack= 10.70, T_bat= 50.59, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.00, L= 491.03, L_straight= 480.31, slack= 10.72, T_bat= 77.71, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.10, L= 491.13, L_straight= 480.39, slack= 10.74, T_bat= 50.61, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.20, L= 491.23, L_straight= 480.47, slack= 10.75, T_bat= 77.74, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.30, L= 491.33, L_straight= 480.56, slack= 10.77, T_bat= 50.63, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.40, L= 491.43, L_straight= 480.64, slack= 10.79, T_bat= 77.77, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.50, L= 491.53, L_straight= 480.72, slack= 10.81, T_bat= 50.65, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.60, L= 491.63, L_straight= 480.80, slack= 10.82, T_bat= 77.81, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.70, L= 491.73, L_straight= 480.88, slack= 10.84, T_bat= 50.67, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.80, L= 491.83, L_straight= 480.97, slack= 10.86, T_bat= 77.84, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 61.90, L= 491.92, L_straight= 481.05, slack= 10.88, T_bat= 50.69, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.00, L= 492.02, L_straight= 481.13, slack= 10.90, T_bat= 77.87, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.10, L= 492.12, L_straight= 481.21, slack= 10.91, T_bat= 50.70, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.20, L= 492.22, L_straight= 481.29, slack= 10.93, T_bat= 77.91, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.30, L= 492.32, L_straight= 481.38, slack= 10.95, T_bat= 50.72, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.40, L= 492.42, L_straight= 481.46, slack= 10.97, T_bat= 77.94, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.50, L= 492.52, L_straight= 481.54, slack= 10.99, T_bat= 50.74, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.60, L= 492.62, L_straight= 481.62, slack= 11.00, T_bat= 77.97, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.70, L= 492.72, L_straight= 481.70, slack= 11.02, T_bat= 50.76, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.80, L= 492.82, L_straight= 481.79, slack= 11.04, T_bat= 78.00, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 62.90, L= 492.92, L_straight= 481.87, slack= 11.06, T_bat= 50.78, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.00, L= 493.02, L_straight= 481.95, slack= 11.07, T_bat= 78.04, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.10, L= 493.12, L_straight= 482.03, slack= 11.09, T_bat= 50.80, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.20, L= 493.22, L_straight= 482.11, slack= 11.11, T_bat= 78.07, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.30, L= 493.32, L_straight= 482.20, slack= 11.13, T_bat= 50.82, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.40, L= 493.42, L_straight= 482.28, slack= 11.15, T_bat= 78.10, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.50, L= 493.52, L_straight= 482.36, slack= 11.16, T_bat= 50.84, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.60, L= 493.62, L_straight= 482.44, slack= 11.18, T_bat= 78.13, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.70, L= 493.72, L_straight= 482.52, slack= 11.20, T_bat= 50.86, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.80, L= 493.82, L_straight= 482.61, slack= 11.22, T_bat= 78.17, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 63.90, L= 493.92, L_straight= 482.69, slack= 11.24, T_bat= 50.88, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.00, L= 494.02, L_straight= 482.77, slack= 11.25, T_bat= 78.20, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.10, L= 494.12, L_straight= 482.85, slack= 11.27, T_bat= 50.90, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.20, L= 494.22, L_straight= 482.93, slack= 11.29, T_bat= 78.23, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.30, L= 494.32, L_straight= 483.02, slack= 11.31, T_bat= 50.92, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.40, L= 494.42, L_straight= 483.10, slack= 11.33, T_bat= 78.26, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.50, L= 494.52, L_straight= 483.18, slack= 11.34, T_bat= 50.94, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.60, L= 494.62, L_straight= 483.26, slack= 11.36, T_bat= 78.30, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.70, L= 494.72, L_straight= 483.34, slack= 11.38, T_bat= 50.96, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.80, L= 494.82, L_straight= 483.43, slack= 11.40, T_bat= 78.33, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 64.90, L= 494.92, L_straight= 483.51, slack= 11.42, T_bat= 50.98, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.00, L= 495.02, L_straight= 483.59, slack= 11.43, T_bat= 78.36, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.10, L= 495.12, L_straight= 483.67, slack= 11.45, T_bat= 51.00, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.20, L= 495.22, L_straight= 483.75, slack= 11.47, T_bat= 78.39, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.30, L= 495.32, L_straight= 483.84, slack= 11.49, T_bat= 51.03, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.40, L= 495.42, L_straight= 483.92, slack= 11.51, T_bat= 78.42, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.50, L= 495.52, L_straight= 484.00, slack= 11.52, T_bat= 51.05, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.60, L= 495.62, L_straight= 484.08, slack= 11.54, T_bat= 78.45, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.70, L= 495.72, L_straight= 484.16, slack= 11.56, T_bat= 51.07, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.80, L= 495.82, L_straight= 484.25, slack= 11.58, T_bat= 78.49, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 65.90, L= 495.92, L_straight= 484.33, slack= 11.59, T_bat= 51.09, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.00, L= 496.02, L_straight= 484.41, slack= 11.61, T_bat= 78.52, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.10, L= 496.12, L_straight= 484.49, slack= 11.63, T_bat= 51.11, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.20, L= 496.22, L_straight= 484.58, slack= 11.65, T_bat= 78.55, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.30, L= 496.32, L_straight= 484.66, slack= 11.67, T_bat= 51.13, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.40, L= 496.42, L_straight= 484.74, slack= 11.68, T_bat= 78.58, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.50, L= 496.52, L_straight= 484.82, slack= 11.70, T_bat= 51.15, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.60, L= 496.62, L_straight= 484.90, slack= 11.72, T_bat= 78.61, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.70, L= 496.72, L_straight= 484.99, slack= 11.74, T_bat= 51.17, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.80, L= 496.82, L_straight= 485.07, slack= 11.76, T_bat= 78.64, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 66.90, L= 496.92, L_straight= 485.15, slack= 11.77, T_bat= 51.19, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.00, L= 497.02, L_straight= 485.23, slack= 11.79, T_bat= 78.67, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.10, L= 497.12, L_straight= 485.31, slack= 11.81, T_bat= 51.21, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.20, L= 497.22, L_straight= 485.40, slack= 11.83, T_bat= 78.71, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.30, L= 497.32, L_straight= 485.48, slack= 11.85, T_bat= 51.24, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.40, L= 497.42, L_straight= 485.56, slack= 11.86, T_bat= 78.74, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.50, L= 497.52, L_straight= 485.64, slack= 11.88, T_bat= 51.26, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.60, L= 497.62, L_straight= 485.72, slack= 11.90, T_bat= 78.77, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.70, L= 497.72, L_straight= 485.81, slack= 11.92, T_bat= 51.28, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.80, L= 497.82, L_straight= 485.89, slack= 11.94, T_bat= 78.80, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 67.90, L= 497.92, L_straight= 485.97, slack= 11.95, T_bat= 51.30, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.00, L= 498.02, L_straight= 486.05, slack= 11.97, T_bat= 78.83, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.10, L= 498.12, L_straight= 486.13, slack= 11.99, T_bat= 51.32, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.20, L= 498.22, L_straight= 486.22, slack= 12.01, T_bat= 78.86, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.30, L= 498.32, L_straight= 486.30, slack= 12.03, T_bat= 51.34, Fy= 0.01, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.40, L= 498.42, L_straight= 486.38, slack= 12.04, T_bat= 78.89, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.50, L= 498.52, L_straight= 486.46, slack= 12.06, T_bat= 51.36, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.60, L= 498.62, L_straight= 486.54, slack= 12.08, T_bat= 78.92, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.70, L= 498.72, L_straight= 486.63, slack= 12.10, T_bat= 51.39, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.80, L= 498.82, L_straight= 486.71, slack= 12.11, T_bat= 78.95, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 68.90, L= 498.92, L_straight= 486.79, slack= 12.13, T_bat= 51.41, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.00, L= 499.02, L_straight= 486.87, slack= 12.15, T_bat= 78.98, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.10, L= 499.12, L_straight= 486.96, slack= 12.17, T_bat= 51.43, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.20, L= 499.22, L_straight= 487.04, slack= 12.19, T_bat= 79.01, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.30, L= 499.32, L_straight= 487.12, slack= 12.20, T_bat= 51.45, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.40, L= 499.42, L_straight= 487.20, slack= 12.22, T_bat= 79.04, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.50, L= 499.52, L_straight= 487.28, slack= 12.24, T_bat= 51.47, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.60, L= 499.62, L_straight= 487.37, slack= 12.26, T_bat= 79.07, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.70, L= 499.72, L_straight= 487.45, slack= 12.28, T_bat= 51.50, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.80, L= 499.82, L_straight= 487.53, slack= 12.29, T_bat= 79.10, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 69.90, L= 499.92, L_straight= 487.61, slack= 12.31, T_bat= 51.52, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.00, L= 500.02, L_straight= 487.69, slack= 12.33, T_bat= 79.13, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.10, L= 500.12, L_straight= 487.78, slack= 12.35, T_bat= 51.54, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.20, L= 500.22, L_straight= 487.86, slack= 12.37, T_bat= 79.16, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.30, L= 500.32, L_straight= 487.94, slack= 12.38, T_bat= 51.56, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.40, L= 500.42, L_straight= 488.02, slack= 12.40, T_bat= 79.19, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.50, L= 500.52, L_straight= 488.10, slack= 12.42, T_bat= 51.58, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.60, L= 500.62, L_straight= 488.19, slack= 12.44, T_bat= 79.22, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.70, L= 500.72, L_straight= 488.27, slack= 12.46, T_bat= 51.61, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.80, L= 500.82, L_straight= 488.35, slack= 12.47, T_bat= 79.25, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 70.90, L= 500.92, L_straight= 488.43, slack= 12.49, T_bat= 51.63, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.00, L= 501.02, L_straight= 488.52, slack= 12.51, T_bat= 79.28, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.10, L= 501.12, L_straight= 488.60, slack= 12.53, T_bat= 51.65, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.20, L= 501.22, L_straight= 488.68, slack= 12.54, T_bat= 79.31, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.30, L= 501.32, L_straight= 488.76, slack= 12.56, T_bat= 51.67, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.40, L= 501.42, L_straight= 488.84, slack= 12.58, T_bat= 79.34, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.50, L= 501.52, L_straight= 488.93, slack= 12.60, T_bat= 51.70, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.60, L= 501.62, L_straight= 489.01, slack= 12.62, T_bat= 79.37, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.70, L= 501.72, L_straight= 489.09, slack= 12.63, T_bat= 51.72, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.80, L= 501.82, L_straight= 489.17, slack= 12.65, T_bat= 79.40, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 71.90, L= 501.92, L_straight= 489.25, slack= 12.67, T_bat= 51.74, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.00, L= 502.02, L_straight= 489.34, slack= 12.69, T_bat= 79.43, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.10, L= 502.12, L_straight= 489.42, slack= 12.71, T_bat= 51.77, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.20, L= 502.22, L_straight= 489.50, slack= 12.72, T_bat= 79.46, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.30, L= 502.32, L_straight= 489.58, slack= 12.74, T_bat= 51.79, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.40, L= 502.42, L_straight= 489.66, slack= 12.76, T_bat= 79.49, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.50, L= 502.52, L_straight= 489.75, slack= 12.78, T_bat= 51.81, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.60, L= 502.62, L_straight= 489.83, slack= 12.80, T_bat= 79.52, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.70, L= 502.72, L_straight= 489.91, slack= 12.81, T_bat= 51.84, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.80, L= 502.82, L_straight= 489.99, slack= 12.83, T_bat= 79.55, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 72.90, L= 502.92, L_straight= 490.08, slack= 12.85, T_bat= 51.86, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.00, L= 503.02, L_straight= 490.16, slack= 12.87, T_bat= 79.58, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.10, L= 503.12, L_straight= 490.24, slack= 12.88, T_bat= 51.88, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.20, L= 503.22, L_straight= 490.32, slack= 12.90, T_bat= 79.61, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.30, L= 503.32, L_straight= 490.40, slack= 12.92, T_bat= 51.91, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.40, L= 503.42, L_straight= 490.49, slack= 12.94, T_bat= 79.64, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 73.50, L= 503.52, L_straight= 490.57, slack= 12.96, T_bat= 51.93, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
