IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 798.40, L= 162.32, L_straight= 161.08, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.46), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 798.50, L= 162.26, L_straight= 161.02, slack=  1.24, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.45), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 798.60, L= 162.20, L_straight= 160.96, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.45), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 798.70, L= 162.13, L_straight= 160.89, slack=  1.24, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.45), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 798.80, L= 162.07, L_straight= 160.83, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.44), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 798.90, L= 162.00, L_straight= 160.77, slack=  1.24, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.44), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.00, L= 161.94, L_straight= 160.70, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.43), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.10, L= 161.88, L_straight= 160.64, slack=  1.24, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.43), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.20, L= 161.81, L_straight= 160.58, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.42), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.30, L= 161.75, L_straight= 160.51, slack=  1.24, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.42), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.40, L= 161.68, L_straight= 160.45, slack=  1.24, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.41), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.50, L= 161.62, L_straight= 160.38, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.41), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.60, L= 161.56, L_straight= 160.32, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.40), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.70, L= 161.49, L_straight= 160.26, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.40), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.80, L= 161.43, L_straight= 160.19, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.40), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 799.90, L= 161.36, L_straight= 160.13, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.39), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.00, L= 161.30, L_straight= 160.07, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.39), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.10, L= 161.24, L_straight= 160.00, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.38), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.20, L= 161.17, L_straight= 159.94, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.38), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.30, L= 161.11, L_straight= 159.88, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.37), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.40, L= 161.04, L_straight= 159.81, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.37), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.50, L= 160.98, L_straight= 159.75, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.36), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.60, L= 160.92, L_straight= 159.69, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.36), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.70, L= 160.85, L_straight= 159.62, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.35), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.80, L= 160.79, L_straight= 159.56, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.35), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 800.90, L= 160.72, L_straight= 159.50, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.35), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.00, L= 160.66, L_straight= 159.43, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.34), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.10, L= 160.60, L_straight= 159.37, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.34), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.20, L= 160.53, L_straight= 159.31, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.33), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.30, L= 160.47, L_straight= 159.24, slack=  1.23, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.33), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.40, L= 160.40, L_straight= 159.18, slack=  1.23, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.32), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.50, L= 160.34, L_straight= 159.12, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.32), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.60, L= 160.28, L_straight= 159.05, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.31), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.70, L= 160.21, L_straight= 158.99, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.31), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.80, L= 160.15, L_straight= 158.92, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.31), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 801.90, L= 160.08, L_straight= 158.86, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.30), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.00, L= 160.02, L_straight= 158.80, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.30), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.10, L= 159.96, L_straight= 158.73, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.29), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.20, L= 159.89, L_straight= 158.67, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.29), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.30, L= 159.83, L_straight= 158.61, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.28), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.40, L= 159.76, L_straight= 158.54, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.28), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.50, L= 159.70, L_straight= 158.48, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.27), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.60, L= 159.64, L_straight= 158.42, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.27), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.70, L= 159.57, L_straight= 158.35, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.26), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.80, L= 159.51, L_straight= 158.29, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.26), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 802.90, L= 159.44, L_straight= 158.23, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.26), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.00, L= 159.38, L_straight= 158.16, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.25), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.10, L= 159.32, L_straight= 158.10, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.25), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.20, L= 159.25, L_straight= 158.04, slack=  1.22, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.24), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.30, L= 159.19, L_straight= 157.97, slack=  1.22, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.24), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.40, L= 159.13, L_straight= 157.91, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.23), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.50, L= 159.06, L_straight= 157.85, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.23), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.60, L= 159.00, L_straight= 157.78, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.22), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.70, L= 158.93, L_straight= 157.72, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.22), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.80, L= 158.87, L_straight= 157.66, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.21), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 803.90, L= 158.81, L_straight= 157.59, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.21), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.00, L= 158.74, L_straight= 157.53, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.21), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.10, L= 158.68, L_straight= 157.47, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.20), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.20, L= 158.61, L_straight= 157.40, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.20), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.30, L= 158.55, L_straight= 157.34, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.19), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.40, L= 158.49, L_straight= 157.28, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.19), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.50, L= 158.42, L_straight= 157.21, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.18), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.60, L= 158.36, L_straight= 157.15, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.18), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.70, L= 158.29, L_straight= 157.09, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.17), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.80, L= 158.23, L_straight= 157.02, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.17), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 804.90, L= 158.17, L_straight= 156.96, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.17), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.00, L= 158.10, L_straight= 156.90, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.16), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.10, L= 158.04, L_straight= 156.83, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.16), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.20, L= 157.98, L_straight= 156.77, slack=  1.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.15), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.30, L= 157.91, L_straight= 156.71, slack=  1.21, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.15), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.40, L= 157.85, L_straight= 156.64, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.14), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.50, L= 157.78, L_straight= 156.58, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.14), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.60, L= 157.72, L_straight= 156.52, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.13), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.70, L= 157.66, L_straight= 156.45, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.13), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.80, L= 157.59, L_straight= 156.39, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.12), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 805.90, L= 157.53, L_straight= 156.33, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.12), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.00, L= 157.47, L_straight= 156.26, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.12), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.10, L= 157.40, L_straight= 156.20, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.11), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.20, L= 157.34, L_straight= 156.14, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.11), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.30, L= 157.27, L_straight= 156.07, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.10), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.40, L= 157.21, L_straight= 156.01, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.10), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.50, L= 157.15, L_straight= 155.95, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.09), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.60, L= 157.08, L_straight= 155.88, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.09), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.70, L= 157.02, L_straight= 155.82, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.08), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.80, L= 156.95, L_straight= 155.76, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.08), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 806.90, L= 156.89, L_straight= 155.69, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.07), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.00, L= 156.83, L_straight= 155.63, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.07), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.10, L= 156.76, L_straight= 155.57, slack=  1.20, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.07), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.20, L= 156.70, L_straight= 155.50, slack=  1.20, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.06), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.30, L= 156.64, L_straight= 155.44, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.06), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.40, L= 156.57, L_straight= 155.38, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.05), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.50, L= 156.51, L_straight= 155.31, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.05), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.60, L= 156.44, L_straight= 155.25, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.04), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.70, L= 156.38, L_straight= 155.19, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.04), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.80, L= 156.32, L_straight= 155.12, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.03), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 807.90, L= 156.25, L_straight= 155.06, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.03), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.00, L= 156.19, L_straight= 155.00, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.03), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.10, L= 156.13, L_straight= 154.94, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.02), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.20, L= 156.06, L_straight= 154.87, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.02), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.30, L= 156.00, L_straight= 154.81, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.01), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.40, L= 155.93, L_straight= 154.75, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.01), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.50, L= 155.87, L_straight= 154.68, slack=  1.19, T_bat= 0.37, T_rov= 0.50, F_drag_cable=( 0.06, -11.00), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 808.60, L= 155.81, L_straight= 154.62, slack=  1.19, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.06, -11.00), Fy_cmd= 50.00, desired= -0.64, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
