[SCEN] t=0.10 scen=Fx crit=(t>0:10) T_bat=0.04491421974583886 p=-10.00 L=12.00
[SCEN] t=0.10 scen=Fy crit=(t>0:-5) T_bat=0.04491421974583886 p=-10.00 L=12.00
IC_L_7: t= 0.10, L= 12.00, L_straight= 10.20, slack=  1.80, T_bat= 0.04, Fy=-0.00, desired=  0.00, ret=  0.00, exp=CATENARY_HOLD_ACC
IC_L_7: t= 670.90, L= 19.30, L_straight= 14.88, slack=  4.42, T_bat= 1.35, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.00, L= 19.25, L_straight= 14.83, slack=  4.42, T_bat= 1.34, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.10, L= 19.21, L_straight= 14.79, slack=  4.42, T_bat= 1.34, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.20, L= 19.16, L_straight= 14.74, slack=  4.42, T_bat= 1.34, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.30, L= 19.11, L_straight= 14.70, slack=  4.42, T_bat= 1.33, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.40, L= 19.06, L_straight= 14.65, slack=  4.41, T_bat= 1.33, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.50, L= 19.02, L_straight= 14.60, slack=  4.41, T_bat= 1.33, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.60, L= 18.97, L_straight= 14.56, slack=  4.41, T_bat= 1.32, Fy=-0.01, desired= -0.47, ret= -0.48, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.70, L= 18.92, L_straight= 14.51, slack=  4.41, T_bat= 1.32, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.80, L= 18.87, L_straight= 14.47, slack=  4.41, T_bat= 1.32, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 671.90, L= 18.83, L_straight= 14.42, slack=  4.40, T_bat= 1.31, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.00, L= 18.78, L_straight= 14.38, slack=  4.40, T_bat= 1.31, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.10, L= 18.73, L_straight= 14.33, slack=  4.40, T_bat= 1.31, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.20, L= 18.68, L_straight= 14.28, slack=  4.40, T_bat= 1.30, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.30, L= 18.64, L_straight= 14.24, slack=  4.40, T_bat= 1.30, Fy=-0.01, desired= -0.47, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.40, L= 18.59, L_straight= 14.19, slack=  4.39, T_bat= 1.30, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.50, L= 18.54, L_straight= 14.15, slack=  4.39, T_bat= 1.29, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.60, L= 18.50, L_straight= 14.10, slack=  4.39, T_bat= 1.29, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.70, L= 18.45, L_straight= 14.06, slack=  4.39, T_bat= 1.29, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.80, L= 18.40, L_straight= 14.01, slack=  4.39, T_bat= 1.29, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 672.90, L= 18.35, L_straight= 13.97, slack=  4.38, T_bat= 1.28, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.00, L= 18.31, L_straight= 13.93, slack=  4.38, T_bat= 1.28, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.10, L= 18.26, L_straight= 13.88, slack=  4.38, T_bat= 1.28, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.20, L= 18.21, L_straight= 13.84, slack=  4.38, T_bat= 1.27, Fy=-0.01, desired= -0.46, ret= -0.47, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.30, L= 18.17, L_straight= 13.79, slack=  4.38, T_bat= 1.27, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.40, L= 18.12, L_straight= 13.75, slack=  4.37, T_bat= 1.27, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.50, L= 18.08, L_straight= 13.70, slack=  4.37, T_bat= 1.26, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.60, L= 18.03, L_straight= 13.66, slack=  4.37, T_bat= 1.26, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.70, L= 17.98, L_straight= 13.62, slack=  4.37, T_bat= 1.26, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.80, L= 17.94, L_straight= 13.57, slack=  4.37, T_bat= 1.25, Fy=-0.01, desired= -0.46, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 673.90, L= 17.89, L_straight= 13.53, slack=  4.36, T_bat= 1.25, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.00, L= 17.84, L_straight= 13.48, slack=  4.36, T_bat= 1.25, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.10, L= 17.80, L_straight= 13.44, slack=  4.36, T_bat= 1.24, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.20, L= 17.75, L_straight= 13.40, slack=  4.36, T_bat= 1.24, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.30, L= 17.71, L_straight= 13.35, slack=  4.35, T_bat= 1.24, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.40, L= 17.66, L_straight= 13.31, slack=  4.35, T_bat= 1.23, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.50, L= 17.62, L_straight= 13.27, slack=  4.35, T_bat= 1.23, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.60, L= 17.57, L_straight= 13.22, slack=  4.35, T_bat= 1.23, Fy=-0.01, desired= -0.45, ret= -0.46, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.70, L= 17.52, L_straight= 13.18, slack=  4.34, T_bat= 1.22, Fy=-0.01, desired= -0.45, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.80, L= 17.48, L_straight= 13.14, slack=  4.34, T_bat= 1.22, Fy=-0.01, desired= -0.45, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 674.90, L= 17.43, L_straight= 13.09, slack=  4.34, T_bat= 1.22, Fy=-0.01, desired= -0.45, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.00, L= 17.39, L_straight= 13.05, slack=  4.34, T_bat= 1.22, Fy=-0.01, desired= -0.45, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.10, L= 17.34, L_straight= 13.01, slack=  4.33, T_bat= 1.21, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.20, L= 17.30, L_straight= 12.97, slack=  4.33, T_bat= 1.21, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.30, L= 17.25, L_straight= 12.92, slack=  4.33, T_bat= 1.21, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.40, L= 17.21, L_straight= 12.88, slack=  4.33, T_bat= 1.20, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.50, L= 17.16, L_straight= 12.84, slack=  4.32, T_bat= 1.20, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.60, L= 17.12, L_straight= 12.80, slack=  4.32, T_bat= 1.20, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.70, L= 17.07, L_straight= 12.76, slack=  4.32, T_bat= 1.19, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.80, L= 17.03, L_straight= 12.71, slack=  4.31, T_bat= 1.19, Fy=-0.01, desired= -0.44, ret= -0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 675.90, L= 16.98, L_straight= 12.67, slack=  4.31, T_bat= 1.19, Fy=-0.01, desired= -0.44, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.00, L= 16.94, L_straight= 12.63, slack=  4.31, T_bat= 1.18, Fy=-0.01, desired= -0.44, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.10, L= 16.89, L_straight= 12.59, slack=  4.31, T_bat= 1.18, Fy=-0.01, desired= -0.44, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.20, L= 16.85, L_straight= 12.55, slack=  4.30, T_bat= 1.18, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.30, L= 16.81, L_straight= 12.51, slack=  4.30, T_bat= 1.18, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.40, L= 16.76, L_straight= 12.46, slack=  4.30, T_bat= 1.17, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.50, L= 16.72, L_straight= 12.42, slack=  4.29, T_bat= 1.17, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.60, L= 16.67, L_straight= 12.38, slack=  4.29, T_bat= 1.17, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.70, L= 16.63, L_straight= 12.34, slack=  4.29, T_bat= 1.16, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.80, L= 16.59, L_straight= 12.30, slack=  4.29, T_bat= 1.16, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 676.90, L= 16.54, L_straight= 12.26, slack=  4.28, T_bat= 1.16, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.00, L= 16.50, L_straight= 12.22, slack=  4.28, T_bat= 1.15, Fy=-0.01, desired= -0.43, ret= -0.44, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.10, L= 16.46, L_straight= 12.18, slack=  4.28, T_bat= 1.15, Fy=-0.01, desired= -0.43, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.20, L= 16.41, L_straight= 12.14, slack=  4.27, T_bat= 1.15, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.30, L= 16.37, L_straight= 12.10, slack=  4.27, T_bat= 1.15, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.40, L= 16.33, L_straight= 12.06, slack=  4.27, T_bat= 1.14, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.50, L= 16.28, L_straight= 12.02, slack=  4.26, T_bat= 1.14, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.60, L= 16.24, L_straight= 11.98, slack=  4.26, T_bat= 1.14, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.70, L= 16.20, L_straight= 11.94, slack=  4.26, T_bat= 1.13, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.80, L= 16.15, L_straight= 11.90, slack=  4.25, T_bat= 1.13, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 677.90, L= 16.11, L_straight= 11.86, slack=  4.25, T_bat= 1.13, Fy=-0.01, desired= -0.42, ret= -0.43, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.00, L= 16.07, L_straight= 11.82, slack=  4.25, T_bat= 1.13, Fy=-0.01, desired= -0.42, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.10, L= 16.03, L_straight= 11.78, slack=  4.24, T_bat= 1.12, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.20, L= 15.98, L_straight= 11.74, slack=  4.24, T_bat= 1.12, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.30, L= 15.94, L_straight= 11.71, slack=  4.24, T_bat= 1.12, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.40, L= 15.90, L_straight= 11.67, slack=  4.23, T_bat= 1.11, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.50, L= 15.86, L_straight= 11.63, slack=  4.23, T_bat= 1.11, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.60, L= 15.82, L_straight= 11.59, slack=  4.23, T_bat= 1.11, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.70, L= 15.77, L_straight= 11.55, slack=  4.22, T_bat= 1.11, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.80, L= 15.73, L_straight= 11.51, slack=  4.22, T_bat= 1.10, Fy=-0.01, desired= -0.41, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 678.90, L= 15.69, L_straight= 11.48, slack=  4.21, T_bat= 1.10, Fy=-0.01, desired= -0.40, ret= -0.42, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.00, L= 15.65, L_straight= 11.44, slack=  4.21, T_bat= 1.10, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.10, L= 15.61, L_straight= 11.40, slack=  4.21, T_bat= 1.09, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.20, L= 15.57, L_straight= 11.36, slack=  4.20, T_bat= 1.09, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.30, L= 15.52, L_straight= 11.33, slack=  4.20, T_bat= 1.09, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.40, L= 15.48, L_straight= 11.29, slack=  4.20, T_bat= 1.09, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.50, L= 15.44, L_straight= 11.25, slack=  4.19, T_bat= 1.08, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.60, L= 15.40, L_straight= 11.21, slack=  4.19, T_bat= 1.08, Fy=-0.01, desired= -0.40, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.70, L= 15.36, L_straight= 11.18, slack=  4.18, T_bat= 1.08, Fy=-0.01, desired= -0.39, ret= -0.41, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.80, L= 15.32, L_straight= 11.14, slack=  4.18, T_bat= 1.07, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 679.90, L= 15.28, L_straight= 11.11, slack=  4.17, T_bat= 1.07, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.00, L= 15.24, L_straight= 11.07, slack=  4.17, T_bat= 1.07, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.10, L= 15.20, L_straight= 11.03, slack=  4.17, T_bat= 1.07, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.20, L= 15.16, L_straight= 11.00, slack=  4.16, T_bat= 1.06, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.30, L= 15.12, L_straight= 10.96, slack=  4.16, T_bat= 1.06, Fy=-0.01, desired= -0.39, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.40, L= 15.08, L_straight= 10.93, slack=  4.15, T_bat= 1.06, Fy=-0.01, desired= -0.38, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.50, L= 15.04, L_straight= 10.89, slack=  4.15, T_bat= 1.06, Fy=-0.01, desired= -0.38, ret= -0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.60, L= 15.00, L_straight= 10.86, slack=  4.14, T_bat= 1.05, Fy=-0.01, desired= -0.38, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.70, L= 14.96, L_straight= 10.82, slack=  4.14, T_bat= 1.05, Fy=-0.02, desired= -0.38, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.80, L= 14.92, L_straight= 10.79, slack=  4.14, T_bat= 1.05, Fy=-0.02, desired= -0.38, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 680.90, L= 14.88, L_straight= 10.75, slack=  4.13, T_bat= 1.04, Fy=-0.02, desired= -0.38, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.00, L= 14.84, L_straight= 10.72, slack=  4.13, T_bat= 1.04, Fy=-0.02, desired= -0.38, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.10, L= 14.81, L_straight= 10.68, slack=  4.12, T_bat= 1.04, Fy=-0.02, desired= -0.37, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.20, L= 14.77, L_straight= 10.65, slack=  4.12, T_bat= 1.04, Fy=-0.02, desired= -0.37, ret= -0.39, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.30, L= 14.73, L_straight= 10.62, slack=  4.11, T_bat= 1.03, Fy=-0.02, desired= -0.37, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.40, L= 14.69, L_straight= 10.58, slack=  4.11, T_bat= 1.03, Fy=-0.02, desired= -0.37, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.50, L= 14.65, L_straight= 10.55, slack=  4.10, T_bat= 1.03, Fy=-0.02, desired= -0.37, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.60, L= 14.61, L_straight= 10.52, slack=  4.10, T_bat= 1.03, Fy=-0.02, desired= -0.37, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.70, L= 14.58, L_straight= 10.48, slack=  4.09, T_bat= 1.02, Fy=-0.02, desired= -0.36, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.80, L= 14.54, L_straight= 10.45, slack=  4.09, T_bat= 1.02, Fy=-0.02, desired= -0.36, ret= -0.38, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 681.90, L= 14.50, L_straight= 10.42, slack=  4.08, T_bat= 1.02, Fy=-0.02, desired= -0.36, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.00, L= 14.46, L_straight= 10.38, slack=  4.08, T_bat= 1.02, Fy=-0.02, desired= -0.36, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.10, L= 14.43, L_straight= 10.35, slack=  4.07, T_bat= 1.01, Fy=-0.02, desired= -0.36, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.20, L= 14.39, L_straight= 10.32, slack=  4.07, T_bat= 1.01, Fy=-0.02, desired= -0.36, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.30, L= 14.35, L_straight= 10.29, slack=  4.06, T_bat= 1.01, Fy=-0.02, desired= -0.35, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.40, L= 14.31, L_straight= 10.26, slack=  4.06, T_bat= 1.01, Fy=-0.02, desired= -0.35, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.50, L= 14.28, L_straight= 10.23, slack=  4.05, T_bat= 1.00, Fy=-0.02, desired= -0.35, ret= -0.37, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.60, L= 14.24, L_straight= 10.19, slack=  4.05, T_bat= 1.00, Fy=-0.02, desired= -0.35, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.70, L= 14.20, L_straight= 10.16, slack=  4.04, T_bat= 1.00, Fy=-0.02, desired= -0.35, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.80, L= 14.17, L_straight= 10.13, slack=  4.04, T_bat= 1.00, Fy=-0.02, desired= -0.35, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 682.90, L= 14.13, L_straight= 10.10, slack=  4.03, T_bat= 0.99, Fy=-0.02, desired= -0.34, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.00, L= 14.10, L_straight= 10.07, slack=  4.02, T_bat= 0.99, Fy=-0.02, desired= -0.34, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.10, L= 14.06, L_straight= 10.04, slack=  4.02, T_bat= 0.99, Fy=-0.02, desired= -0.34, ret= -0.36, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.20, L= 14.03, L_straight= 10.01, slack=  4.01, T_bat= 0.99, Fy=-0.02, desired= -0.34, ret= -0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.30, L= 13.99, L_straight=  9.98, slack=  4.01, T_bat= 0.98, Fy=-0.02, desired= -0.34, ret= -0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.40, L= 13.95, L_straight=  9.95, slack=  4.00, T_bat= 0.98, Fy=-0.02, desired= -0.33, ret= -0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.50, L= 13.92, L_straight=  9.92, slack=  4.00, T_bat= 0.98, Fy=-0.02, desired= -0.33, ret= -0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.60, L= 13.88, L_straight=  9.89, slack=  3.99, T_bat= 0.98, Fy=-0.02, desired= -0.33, ret= -0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.70, L= 13.85, L_straight=  9.87, slack=  3.98, T_bat= 0.97, Fy=-0.02, desired= -0.33, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.80, L= 13.82, L_straight=  9.84, slack=  3.98, T_bat= 0.97, Fy=-0.02, desired= -0.33, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 683.90, L= 13.78, L_straight=  9.81, slack=  3.97, T_bat= 0.97, Fy=-0.02, desired= -0.32, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.00, L= 13.75, L_straight=  9.78, slack=  3.97, T_bat= 0.97, Fy=-0.02, desired= -0.32, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.10, L= 13.71, L_straight=  9.75, slack=  3.96, T_bat= 0.96, Fy=-0.02, desired= -0.32, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.20, L= 13.68, L_straight=  9.73, slack=  3.95, T_bat= 0.96, Fy=-0.02, desired= -0.32, ret= -0.34, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.30, L= 13.65, L_straight=  9.70, slack=  3.95, T_bat= 0.96, Fy=-0.02, desired= -0.32, ret= -0.33, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.40, L= 13.61, L_straight=  9.67, slack=  3.94, T_bat= 0.96, Fy=-0.02, desired= -0.31, ret= -0.33, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.50, L= 13.58, L_straight=  9.65, slack=  3.93, T_bat= 0.96, Fy=-0.02, desired= -0.31, ret= -0.33, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.60, L= 13.55, L_straight=  9.62, slack=  3.93, T_bat= 0.95, Fy=-0.02, desired= -0.31, ret= -0.33, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.70, L= 13.51, L_straight=  9.59, slack=  3.92, T_bat= 0.95, Fy=-0.02, desired= -0.31, ret= -0.33, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 684.80, L= 13.48, L_straight=  9.57, slack=  3.91, T_bat= 0.95, Fy=-0.02, desired= -0.30, ret= -0.32, exp=CATENARY_REMOVE_SLACK_ACC
